1.489208255335175276e+09,8.642476496930726171e+00,1.801697047230749149e+01,1.083404338185887106e+01,8.731858965878915413e+00
1.489208255619362593e+09,8.618372004038814538e+00,1.793689005931630120e+01,1.084306824658039226e+01,8.745918419468591054e+00
1.489208255887883186e+09,8.646493855893265135e+00,1.798393738868104208e+01,1.084808204246262164e+01,8.750939606693671990e+00
1.489208256172064066e+09,8.646493855893265135e+00,1.792788096792256525e+01,1.084306824658039226e+01,8.774036756248516866e+00
1.489208256456095934e+09,8.689679453236465179e+00,1.793689005931630120e+01,1.082401570582748107e+01,8.745918419468591054e+00
1.489208256734784842e+09,8.656537182961788091e+00,1.795090418335522386e+01,1.089521110396673365e+01,8.717799320929566775e+00
1.489208257018431664e+09,8.684657966782571847e+00,1.794690015016520945e+01,1.087114533984345144e+01,8.736880221223133347e+00
1.489208257303320646e+09,8.642476496930726171e+00,1.797893236541035478e+01,1.082902955024133185e+01,8.740897207952968984e+00
1.489208257572287560e+09,8.651515531974730777e+00,1.795590922231453135e+01,1.082401570582748107e+01,8.764998802053540317e+00
1.489208257856421709e+09,8.614354531826514005e+00,1.795090418335522386e+01,1.086212060327079953e+01,8.754956539012628269e+00
1.489208258134618998e+09,8.689679453236465179e+00,1.801196546743303273e+01,1.087114533984345144e+01,8.726837686126629023e+00
1.489208258419118643e+09,8.684657966782571847e+00,1.796992331647522434e+01,1.084808204246262164e+01,8.740897207952968984e+00
1.489208258687821865e+09,8.703739483693201606e+00,1.793689005931630120e+01,1.086212060327079953e+01,8.750939606693671990e+00
1.489208258971787930e+09,8.698718066473933419e+00,1.797893236541035478e+01,1.086613160236889541e+01,8.779057808216096603e+00
1.489208259255836487e+09,8.651515531974730777e+00,1.794189510614751271e+01,1.084808204246262164e+01,8.774036756248516866e+00
1.489208259533918858e+09,8.679636455520473248e+00,1.800796146153139787e+01,1.087114533984345144e+01,8.793116626088840704e+00
1.489208259818048954e+09,8.628415613541109863e+00,1.793689005931630120e+01,1.079593793979939420e+01,8.764998802053540317e+00
1.489208260086541891e+09,8.689679453236465179e+00,1.796091425846691081e+01,1.084808204246262164e+01,8.759977682619974004e+00
1.489208260370670080e+09,8.679636455520473248e+00,1.799795143898327154e+01,1.085710684298538276e+01,8.779057808216096603e+00
1.489208260655059814e+09,8.656537182961788091e+00,1.794189510614751271e+01,1.085710684298538276e+01,8.759977682619974004e+00
1.489208260932605982e+09,8.637454775569016974e+00,1.800295645164982616e+01,1.086613160236889541e+01,8.736880221223133347e+00
1.489208261216697216e+09,8.646493855893265135e+00,1.792387692437102231e+01,1.083404338185887106e+01,8.731858965878915413e+00
1.489208261500898838e+09,8.642476496930726171e+00,1.797492834478068247e+01,1.084808204246262164e+01,8.717799320929566775e+00
1.489208261769322634e+09,8.656537182961788091e+00,1.792287591320098272e+01,1.083404338185887106e+01,8.726837686126629023e+00
1.489208262053478241e+09,8.590249356101370637e+00,1.792287591320098272e+01,1.077287375773057221e+01,8.675619228619936507e+00
1.489208262331600666e+09,8.614354531826514005e+00,1.789584856887205788e+01,1.082000462107110117e+01,8.684657966782571847e+00
1.489208262616979599e+09,8.609332668679959610e+00,1.790986275770978864e+01,1.080496298003838618e+01,8.721816381924123007e+00
1.489208262884410381e+09,8.623393821460318520e+00,1.793689005931630120e+01,1.079593793979939420e+01,8.707756599721880875e+00
1.489208263169066906e+09,8.651515531974730777e+00,1.789985262509163633e+01,1.081499075357903372e+01,8.736880221223133347e+00
1.489208263453125000e+09,8.646493855893265135e+00,1.794690015016520945e+01,1.083805443795149159e+01,8.689679453236465179e+00
1.489208263731178284e+09,8.665576091639838552e+00,1.792287591320098272e+01,1.081499075357903372e+01,8.698718066473933419e+00
1.489208264015498877e+09,8.618372004038814538e+00,1.795090418335522386e+01,1.080095185620230325e+01,8.693696624566559450e+00
1.489208264284255028e+09,8.623393821460318520e+00,1.798393738868104208e+01,1.082401570582748107e+01,8.769015680223178677e+00
1.489208264568476915e+09,8.651515531974730777e+00,1.796091425846691081e+01,1.083805443795149159e+01,8.798137587012378802e+00
1.489208264852832317e+09,8.693696624566559450e+00,1.793689005931630120e+01,1.080997687324075685e+01,8.754956539012628269e+00
1.489208265131091595e+09,8.656537182961788091e+00,1.803999345897885931e+01,1.078189890510943272e+01,8.731858965878915413e+00
1.489208265415224075e+09,8.689679453236465179e+00,1.796491828536940716e+01,1.082000462107110117e+01,8.712777972610112442e+00
1.489208265699282408e+09,8.717799320929566775e+00,1.793689005931630120e+01,1.077287375773057221e+01,8.721816381924123007e+00
1.489208265967773676e+09,8.693696624566559450e+00,1.800295645164982616e+01,1.081499075357903372e+01,8.759977682619974004e+00
1.489208266251800776e+09,8.712777972610112442e+00,1.793188500966923016e+01,1.082000462107110117e+01,8.740897207952968984e+00
1.489208266529947519e+09,8.684657966782571847e+00,1.793689005931630120e+01,1.070668804999940171e+01,8.745918419468591054e+00
1.489208266814179897e+09,8.670597672594432481e+00,1.799294642352941764e+01,1.078189890510943272e+01,8.769015680223178677e+00
1.489208267098700285e+09,8.698718066473933419e+00,1.800295645164982616e+01,1.076785976877485140e+01,8.736880221223133347e+00
1.489208267367774963e+09,8.670597672594432481e+00,1.792287591320098272e+01,1.076785976877485140e+01,8.736880221223133347e+00
1.489208267652411461e+09,8.679636455520473248e+00,1.797492834478068247e+01,1.075883455584293280e+01,8.717799320929566775e+00
1.489208267930880070e+09,8.651515531974730777e+00,1.794189510614751271e+01,1.075883455584293280e+01,8.731858965878915413e+00
1.489208268214590311e+09,8.651515531974730777e+00,1.794189510614751271e+01,1.080997687324075685e+01,8.684657966782571847e+00
1.489208268499027729e+09,8.637454775569016974e+00,1.794189510614751271e+01,1.075883455584293280e+01,8.721816381924123007e+00
1.489208268767582178e+09,8.651515531974730777e+00,1.798894240915791087e+01,1.075382053039755803e+01,8.736880221223133347e+00
1.489208269051867247e+09,8.632433028990146084e+00,1.796091425846691081e+01,1.071571350867500527e+01,8.707756599721880875e+00
1.489208269330213547e+09,8.646493855893265135e+00,1.796491828536940716e+01,1.074379244028848390e+01,8.750939606693671990e+00
1.489208269614786386e+09,8.623393821460318520e+00,1.791386680758791172e+01,1.075883455584293280e+01,8.693696624566559450e+00
1.489208269900334597e+09,8.614354531826514005e+00,1.794690015016520945e+01,1.077287375773057221e+01,8.717799320929566775e+00
1.489208270168075800e+09,8.609332668679959610e+00,1.793188500966923016e+01,1.078691285771791186e+01,8.684657966782571847e+00
1.489208270452112913e+09,8.614354531826514005e+00,1.792788096792256525e+01,1.077287375773057221e+01,8.736880221223133347e+00
1.489208270730285168e+09,8.632433028990146084e+00,1.794690015016520945e+01,1.079092401048214178e+01,8.736880221223133347e+00
1.489208271014418602e+09,8.684657966782571847e+00,1.794189510614751271e+01,1.083805443795149159e+01,8.740897207952968984e+00
1.489208271298638105e+09,8.642476496930726171e+00,1.798393738868104208e+01,1.082000462107110117e+01,8.798137587012378802e+00
1.489208271567275286e+09,8.712777972610112442e+00,1.796091425846691081e+01,1.076284576680349758e+01,8.745918419468591054e+00
1.489208271851830006e+09,8.731858965878915413e+00,1.799294642352941764e+01,1.073978118957737315e+01,8.764998802053540317e+00
1.489208272129710436e+09,8.726837686126629023e+00,1.799795143898327154e+01,1.067860857040841083e+01,8.793116626088840704e+00
1.489208272414077997e+09,8.750939606693671990e+00,1.802197547440346526e+01,1.073476711438119580e+01,8.807175256573470890e+00
1.489208272698449135e+09,8.774036756248516866e+00,1.806401738263114254e+01,1.065955439969232366e+01,8.798137587012378802e+00
1.489208272967041731e+09,8.826254528394249732e+00,1.802597947408129286e+01,1.060740514923418942e+01,8.798137587012378802e+00
1.489208273251504183e+09,8.793116626088840704e+00,1.803098447118182079e+01,1.059336471570765958e+01,8.783074632496298051e+00
1.489208273529821157e+09,8.750939606693671990e+00,1.860353839999261893e+01,1.050009338053714636e+01,8.675619228619936507e+00
1.489208273813968897e+09,8.585227370314660433e+00,1.960843249727014737e+01,1.034964545286455717e+01,8.519939201661006933e+00
1.489208274098095894e+09,8.651515531974730777e+00,1.957040032804643559e+01,1.028344421874305681e+01,8.491813704974926935e+00
1.489208274366659403e+09,8.679636455520473248e+00,1.737930965257250904e+01,1.013799289800500780e+01,8.448619354663813752e+00
1.489208274651235819e+09,8.721816381924123007e+00,1.736028919689992023e+01,9.917282894018905282e+00,8.458664729140172867e+00
1.489208274929572582e+09,8.759977682619974004e+00,1.763257783195639306e+01,9.775811014949091771e+00,8.514916852207072395e+00
1.489208275213825226e+09,8.726837686126629023e+00,1.746339955449682790e+01,1.051814627203862251e+01,8.439578425490219971e+00
1.489208275498051167e+09,8.802154338569620151e+00,1.736028919689992023e+01,1.010087565511030228e+01,8.383321776002636838e+00
1.489208275766973019e+09,8.750939606693671990e+00,1.740733971633804700e+01,9.531964960069881698e+00,8.307972616709806246e+00
1.489208276051179171e+09,8.712777972610112442e+00,1.734126869637859159e+01,9.395472313832870626e+00,8.232617080855879621e+00
1.489208276329333544e+09,8.736880221223133347e+00,1.720512063311385376e+01,9.352313564033233106e+00,8.218549993764105110e+00
1.489208276613585711e+09,8.759977682619974004e+00,1.684371600924214363e+01,9.225839853368363208e+00,8.190415129894210722e+00
1.489208276897781372e+09,8.816212849063932211e+00,1.681568389926499663e+01,9.154567166174487625e+00,8.176347350742872777e+00
1.489208277166372776e+09,8.891523154105826166e+00,1.686674230549574816e+01,9.154567166174487625e+00,8.153235492735383616e+00
1.489208277450452089e+09,8.854370728628884635e+00,1.688075827680735230e+01,9.008996891996355671e+00,8.143186661252460823e+00
1.489208277728834391e+09,8.868428553018848248e+00,1.698487609610385363e+01,8.999960888803904879e+00,8.067816557160927715e+00
1.489208278013349533e+09,8.859391401219387063e+00,1.675461357358026504e+01,8.826254528394249732e+00,7.987414099694594150e+00
1.489208278297490120e+09,8.698718066473933419e+00,1.669354273364405117e+01,8.693696624566559450e+00,7.959271323431561740e+00
1.489208278566092253e+09,8.661558808898083939e+00,1.680567240547071961e+01,8.528979364496082738e+00,7.926101753068780731e+00
1.489208278850153446e+09,8.807175256573470890e+00,1.664248310799803576e+01,8.350168920447057275e+00,7.931127536485591989e+00
1.489208279128567219e+09,8.891523154105826166e+00,1.649631037535363376e+01,8.185390949734776100e+00,7.926101753068780731e+00
1.489208279413150072e+09,9.098349081014642792e+00,1.637516488466604869e+01,8.048721699748352165e+00,7.874836887199633040e+00
1.489208279697675705e+09,8.929678381666384723e+00,1.632310169667517386e+01,7.912029385688605032e+00,7.869810734700040555e+00
1.489208279966480017e+09,8.980884644621596635e+00,1.623399260810476363e+01,7.908008662109570430e+00,7.803462372562579574e+00
1.489208280250463486e+09,8.812196150790107652e+00,1.625301599703882616e+01,7.841663662769527754e+00,7.757216059901903549e+00
1.489208280528971195e+09,8.798137587012378802e+00,1.618192831525340836e+01,7.780339581277927685e+00,7.738113465179998762e+00
1.489208280813157082e+09,8.859391401219387063e+00,1.614888729912993171e+01,7.559127198294787853e+00,7.780339581277927685e+00
1.489208281097639561e+09,8.919637660802145263e+00,1.607379345394235415e+01,7.427371069227658218e+00,7.818542063581931600e+00
1.489208281368582726e+09,8.929678381666384723e+00,1.597566950083782800e+01,7.290557248935090939e+00,7.827589731200786716e+00
1.489208281652747631e+09,8.859391401219387063e+00,1.581145862974064720e+01,7.073200195102637977e+00,7.757216059901903549e+00
1.489208281930871487e+09,8.938714952385494072e+00,1.594262741833980002e+01,6.904085819281217340e+00,7.695884874398784881e+00
1.489208282215018749e+09,8.929678381666384723e+00,1.580144563006815517e+01,6.842667608469667151e+00,7.662703504638555430e+00
1.489208282499254227e+09,8.985904740202846241e+00,1.578742740284179469e+01,6.927241586663482664e+00,7.624492704436145019e+00
1.489208282768579006e+09,8.948755500068150681e+00,1.585851950845349201e+01,6.804403280229649020e+00,7.629520561608049256e+00
1.489208283053337574e+09,9.010000887902286593e+00,1.588154916876813871e+01,6.772178379221859501e+00,7.662703504638555430e+00
1.489208283330894470e+09,9.126458458788929917e+00,1.573135416930151109e+01,6.620087688240994694e+00,7.761237594610797430e+00
1.489208283614967823e+09,9.145532297247655151e+00,1.570331735653330085e+01,6.426626564536016772e+00,7.685830078787846631e+00
1.489208283899239779e+09,9.051163958298401369e+00,1.568529362173370245e+01,6.229041740107382097e+00,7.738113465179998762e+00
1.489208284167871237e+09,9.168621270398293888e+00,1.549704242750854810e+01,6.002094301158555467e+00,7.728059264783105675e+00
1.489208284451947451e+09,9.192713636353522233e+00,1.544997867312443951e+01,5.982923114999890934e+00,7.771291334134887485e+00
1.489208284730143070e+09,9.201748149129056031e+00,1.538388848763536743e+01,6.322806022645324653e+00,7.888909937374110726e+00
1.489208285014692783e+09,9.362350612960401719e+00,1.537988299695417105e+01,6.167527867792734320e+00,7.945199556965198973e+00
1.489208285299309015e+09,9.390453929390208287e+00,1.542694733250878691e+01,5.926412152390348353e+00,7.997464848312870522e+00
1.489208285852117300e+09,9.437625972669184904e+00,1.549203566352724337e+01,5.831532302920048316e+00,8.016560920993489603e+00
1.489208286130446196e+09,9.502861095480666265e+00,1.549203566352724337e+01,5.831532302920048316e+00,8.016560920993489603e+00
1.489208286414790630e+09,9.531964960069881698e+00,1.510750280489796893e+01,5.755809586843540160e+00,8.016560920993489603e+00
1.489208286698948860e+09,9.574114267126750732e+00,1.479204502426895651e+01,5.491129209916663534e+00,8.058771680597484277e+00
1.489208286967756271e+09,9.710588859590338018e+00,1.475999742547402960e+01,5.371836185141911635e+00,8.091935738746322215e+00
1.489208287251710892e+09,9.837016824220642164e+00,1.485814254878448892e+01,5.078401717075954558e+00,8.181371584276073250e+00
1.489208287530294895e+09,9.926312558044905643e+00,1.464782919070262679e+01,4.974084940971555291e+00,8.148211092012774159e+00
1.489208287818601608e+09,9.884173662982655983e+00,1.471292713908418648e+01,4.822066050978564000e+00,8.204482677171059279e+00
1.489208288087463140e+09,9.912266390689870477e+00,1.466585640186075246e+01,4.756151385311447655e+00,8.185390949734776100e+00
1.489208288374574661e+09,9.949388121889706227e+00,1.469890611576249206e+01,4.613078039660720719e+00,8.195439280477891941e+00
1.489208288658590555e+09,1.013297710448414968e+01,1.461978672895059717e+01,4.547078622588354158e+00,8.311991397974374252e+00
1.489208288936720133e+09,1.019015623040196417e+01,1.467086394865687460e+01,4.389575036378806416e+00,8.327061666638478243e+00
1.489208289205257177e+09,1.030250241446222503e+01,1.487717046349876249e+01,4.336694709107386636e+00,8.458664729140172867e+00
1.489208289489467382e+09,1.041985609305618077e+01,1.465684280464247813e+01,4.350933807816431909e+00,8.425514583691610326e+00
1.489208289773641348e+09,1.048605211697901041e+01,1.453966450782135489e+01,4.288880506612419374e+00,8.528979364496082738e+00
1.489208290057771444e+09,1.052316093196336055e+01,1.470391362869083274e+01,4.050543173452172852e+00,8.567148008526524805e+00
1.489208290336016893e+09,1.055625733865937832e+01,1.452564298060502423e+01,3.897486369443772691e+00,8.477750645070896596e+00
1.489208290604541540e+09,1.067860857040841083e+01,1.452964913547467418e+01,3.744182153688572878e+00,8.509894476431536958e+00
1.489208290888741255e+09,1.080496298003838618e+01,1.447857040594823275e+01,3.643874860639426672e+00,8.519939201661006933e+00
1.489208291173331976e+09,1.076284576680349758e+01,1.455368599358939008e+01,3.504456591256339237e+00,8.919637660802145263e+00
1.489208291457440376e+09,1.094634989391441060e+01,1.462379280487794730e+01,3.470586261714294185e+00,8.919637660802145263e+00
1.489208291735677958e+09,1.111078755084444936e+01,1.470791963535292091e+01,3.427454011361786179e+00,8.675619228619936507e+00
1.489208292006307125e+09,1.117696005182088825e+01,1.461477912936079981e+01,3.316409051971725308e+00,8.731858965878915413e+00
1.489208292290546656e+09,1.115791060190033868e+01,1.452564298060502423e+01,3.186592066769764475e+00,8.726837686126629023e+00
1.489208292574785948e+09,1.119099638101987892e+01,1.456269978403730114e+01,3.041974523233223593e+00,9.032088573524951869e+00
1.489208292859313011e+09,1.137346051120765900e+01,1.449259207319380849e+01,2.953953960372436072e+00,9.145532297247655151e+00
1.489208293137814045e+09,1.150979773931757677e+01,1.544096642053210289e+01,2.870944792224329856e+00,9.253946239307854427e+00
1.489208293406626701e+09,1.160903824612530144e+01,1.456269978403730114e+01,2.759642186951054565e+00,9.357332098413520427e+00
1.489208293690816402e+09,1.180650481726069501e+01,1.471693313839537787e+01,2.696033382582641469e+00,9.507879048452393178e+00
1.489208294259026289e+09,1.182053738203132731e+01,1.448357814906247576e+01,2.529629419500018184e+00,9.696540620241840713e+00
1.489208294537204266e+09,1.186263461462081814e+01,1.461477912936079981e+01,2.391772564438349846e+00,9.625293813697325618e+00
1.489208294805847406e+09,1.191475404697889751e+01,1.451162141182025245e+01,2.302954623955930202e+00,9.691523358069153105e+00
1.489208295090190887e+09,1.197589282684176304e+01,1.444551916685585979e+01,2.238222732437502582e+00,9.822969815692196960e+00
1.489208295658422232e+09,1.203101674838830881e+01,1.446454869672745680e+01,2.213760601329782141e+00,9.808922672750561844e+00
1.489208295936496735e+09,1.203101674838830881e+01,1.438442383274352743e+01,2.238222732437502582e+00,9.808922672750561844e+00
1.489208296205160856e+09,1.225250345847737421e+01,1.432332768598135431e+01,2.208438588686585824e+00,9.808922672750561844e+00
1.489208297058056116e+09,1.238378375134191423e+01,1.425321633877771355e+01,2.173274948091014291e+00,1.019015623040196417e+01
1.489208297336214542e+09,1.238378375134191423e+01,1.413502614076111286e+01,2.154065922853801496e+00,9.954404502530525889e+00
1.489208297606529474e+09,1.288179525532058811e+01,1.431431343096831732e+01,2.208438588686585824e+00,1.011893279946062307e+01
1.489208297889945745e+09,1.306013878180473320e+01,1.421515543355048905e+01,2.273267252216509604e+00,1.057932417501231370e+01
1.489208298174203873e+09,1.306013878180473320e+01,1.411198869755783214e+01,2.228654302488387362e+00,1.049507865620834579e+01
1.489208298458494902e+09,1.297597784369255081e+01,1.412601150360567814e+01,2.128421010984433703e+00,1.044392766156487617e+01
1.489208298736698627e+09,1.299000481139248819e+01,1.398978802555635603e+01,2.088808512046999244e+00,1.042487103037730556e+01
1.489208299005357981e+09,1.298499518675305353e+01,1.390164109017349148e+01,2.048023681503707838e+00,1.037371799308232490e+01
1.489208299289810896e+09,1.297096819824950487e+01,1.386357706365857112e+01,1.952061474441827205e+00,1.041985609305618077e+01
1.489208299574206591e+09,1.301805857261365951e+01,1.370831222288141404e+01,1.942320519378817778e+00,1.038776015318028101e+01
1.489208299858657598e+09,1.299902211706711341e+01,1.368527241234166958e+01,1.926069572990550149e+00,1.033058778579418480e+01
1.489208300137101412e+09,1.295293341293778155e+01,1.360513289166996742e+01,1.813897736919036108e+00,1.028344421874305681e+01
1.489208300405744791e+09,1.288680503460807358e+01,1.350195082201086905e+01,1.721569342199146035e+00,1.016206849022382919e+01
1.489208300689770699e+09,1.275554628387197020e+01,1.331862038651151003e+01,1.570103499773183753e+00,1.012394863677211632e+01
1.489208301258392096e+09,1.267037552718939608e+01,1.316333331645142302e+01,1.506877898172244157e+00,1.014300867593043165e+01
1.489208301536549807e+09,1.267037552718939608e+01,1.302707580387862762e+01,1.538560691035618655e+00,9.696540620241840713e+00
1.489208302088810205e+09,1.274151831611915853e+01,1.291986938788469352e+01,1.486432305892199102e+00,9.842033580515765934e+00
1.489208302367068291e+09,1.297096819824950487e+01,1.291986938788469352e+01,1.486432305892199102e+00,9.842033580515765934e+00
1.489208302652437449e+09,1.247297081693050380e+01,1.218635995693545837e+01,1.742526900796656175e+00,9.526947097575382273e+00
1.489208302935753345e+09,1.299902211706711341e+01,1.197589282684176304e+01,1.794181986310195986e+00,9.273018063176627024e+00
1.489208303204192877e+09,1.370430530891660936e+01,1.182955827577682584e+01,1.901111516981578875e+00,9.602213078243993394e+00
1.489208303488299131e+09,1.229459397458899339e+01,1.158999240724513946e+01,2.083448103505340487e+00,8.854370728628884635e+00
1.489208303766661167e+09,1.265233907228224908e+01,1.147771911139142631e+01,2.208438588686585824e+00,8.812196150790107652e+00
1.489208304050830603e+09,1.192878602373267505e+01,1.129426088772523507e+01,2.233970680201510461e+00,8.717799320929566775e+00
1.489208304335064888e+09,1.165113904302922698e+01,1.108772695370877237e+01,2.382273074187760020e+00,8.623393821460318520e+00
1.489208304619156361e+09,1.172130543071035191e+01,1.092729833947989171e+01,2.549563884275112713e+00,8.628415613541109863e+00
1.489208304890539885e+09,1.163710552500062079e+01,1.079593793979939420e+01,2.646939553522142496e+00,8.491813704974926935e+00
1.489208305168795824e+09,1.157094641764449605e+01,1.064050003524270416e+01,2.739842331230028627e+00,8.425514583691610326e+00
1.489208305453103781e+09,1.147270678610762751e+01,1.050410514989258814e+01,2.832494483666296414e+00,8.481768683476341053e+00
1.489208305737246275e+09,1.132634208383271357e+01,1.039678719605244162e+01,2.959136529462606635e+00,8.327061666638478243e+00
1.489208306005711794e+09,1.124714079221914886e+01,1.040581419207550518e+01,3.060592262945196484e+00,8.195439280477891941e+00
1.489208306289983511e+09,1.124212795693057387e+01,1.038274510907399595e+01,3.240203851611808794e+00,8.237640985136460259e+00
1.489208306568603754e+09,1.111078755084444936e+01,1.002964824906636387e+01,3.384293279253439479e+00,8.302949114621863913e+00
1.489208306852904797e+09,1.102656501363865260e+01,9.770794031193165807e+00,3.529079200018044205e+00,8.331080362113906901e+00
1.489208307137348890e+09,1.106867670500859901e+01,9.521929216288050668e+00,3.681760584285730165e+00,8.006510413407328386e+00
1.489208307405908585e+09,1.108271374709281254e+01,9.441640535415443125e+00,3.806557631246373141e+00,7.908008662109570430e+00
1.489208307690670729e+09,1.102656501363865260e+01,9.404505356476756006e+00,3.921991330944013754e+00,7.789387716630878700e+00
1.489208307968722343e+09,1.089019742704419436e+01,9.211786417411119032e+00,4.050543173452172852e+00,7.568178182363308970e+00
1.489208308252940893e+09,1.083805443795149159e+01,9.018032823182670299e+00,4.184031668140193005e+00,7.464587329517955006e+00
1.489208308537269831e+09,1.081499075357903372e+01,8.929678381666384723e+00,4.379407380000175820e+00,7.464587329517955006e+00
1.489208308806314468e+09,1.082401570582748107e+01,8.798137587012378802e+00,4.536922304822951446e+00,7.493755333609444236e+00
1.489208309090302706e+09,1.082902955024133185e+01,8.523957062303868071e+00,4.713546859849810033e+00,7.582257249658574061e+00
1.489208309368668795e+09,1.078691285771791186e+01,8.430537408730240045e+00,4.741951075243185265e+00,7.460564053742852586e+00
1.489208309653925180e+09,1.072975302604864112e+01,8.543041671442319185e+00,4.822066050978564000e+00,7.422341679012089521e+00
1.489208309922990561e+09,1.059837916853327044e+01,8.237640985136460259e+00,4.883902128421494737e+00,7.332811807212837429e+00
1.489208310207183838e+09,1.052316093196336055e+01,8.081886165988727555e+00,4.912278900876862586e+00,7.271441122638620413e+00
1.489208310491197109e+09,1.039678719605244162e+01,7.931127536485591989e+00,5.187725898695882520e+00,7.148680717447101429e+00
1.489208310769247293e+09,1.027441657711035106e+01,7.813515533996205242e+00,5.249449590195147231e+00,7.082258396867485040e+00
1.489208311053470373e+09,1.023228693890080265e+01,7.775312791135801760e+00,5.315202347982624254e+00,7.181888957648956406e+00
1.489208311322378397e+09,1.014300867593043165e+01,7.728059264783105675e+00,5.296995752310926342e+00,7.143648997536203638e+00
1.489208311606836796e+09,1.010990425276124860e+01,7.813515533996205242e+00,5.212012663069804930e+00,7.525939210490608211e+00
1.489208311890833855e+09,9.832000050854352580e+00,7.879863006423398986e+00,5.173557383464495452e+00,7.346896011241754287e+00
1.489208312169067383e+09,9.579131954410064154e+00,7.888909937374110726e+00,5.102700853469660736e+00,6.488100184183348773e+00
1.489208312453284979e+09,9.409523686138422605e+00,7.860763576141951425e+00,5.111812300935940634e+00,6.341959397536379939e+00
1.489208312722059488e+09,9.225839853368363208e+00,7.775312791135801760e+00,5.230225998941154586e+00,6.243158255242293286e+00
1.489208313006412029e+09,9.103368662204117001e+00,7.771291334134887485e+00,5.197845707598485632e+00,6.115081683837101600e+00
1.489208313290445805e+09,9.320194472219986537e+00,7.850711050599175955e+00,5.164448566884948910e+00,6.238116702980155637e+00
1.489208313568685293e+09,9.037108442416744936e+00,7.945199556965198973e+00,5.197845707598485632e+00,6.200807124883017885e+00
1.489208313853256702e+09,8.816212849063932211e+00,7.893935963763577313e+00,5.197845707598485632e+00,5.514374760568962586e+00
1.489208314122068405e+09,8.628415613541109863e+00,7.945199556965198973e+00,5.240343881845923590e+00,5.339475629684997671e+00
1.489208314406311512e+09,8.463687376079057856e+00,7.897956761087009170e+00,5.376892132077786712e+00,5.514374760568962586e+00
1.489208314690589428e+09,8.199458579686831783e+00,7.926101753068780731e+00,5.419357987806304955e+00,5.391048228313302992e+00
1.489208314968714714e+09,7.931127536485591989e+00,7.983393764559028938e+00,5.556817884365115923e+00,5.310145101595624695e+00
1.489208315252906561e+09,7.775312791135801760e+00,8.081886165988727555e+00,6.111047046128837756e+00,5.226178718719825866e+00
1.489208315537053585e+09,7.666725572237472086e+00,8.077866302434077994e+00,7.092322891690704623e+00,4.816996574630295846e+00
1.489208315805680513e+09,7.534990643657097920e+00,8.120073891289413481e+00,6.370183749312102961e+00,4.822066050978564000e+00
1.489208316089721203e+09,7.534990643657097920e+00,8.115049291285911792e+00,6.067671794024459331e+00,4.775421342667053537e+00
1.489208316367826223e+09,7.229182249743050903e+00,8.214530783921865975e+00,7.111444930532753617e+00,4.480033928442953339e+00
1.489208316652017832e+09,7.064141844555501315e+00,8.269793286412907563e+00,6.742972712387319767e+00,4.441418241958305479e+00
1.489208316936268091e+09,6.851729781595301993e+00,8.355192158173263550e+00,6.106003684898986705e+00,4.350933807816431909e+00
